# 400m跑道轨迹 421点
22.6880580,114.2073336
22.6880540,114.2073254
22.6880498,114.2073173
22.6880454,114.2073093
22.6880409,114.2073014
22.6880361,114.2072937
22.6880311,114.2072861
22.6880260,114.2072786
22.6880207,114.2072713
22.6880152,114.2072642
22.6880095,114.2072572
22.6880037,114.2072504
22.6879977,114.2072437
22.6879916,114.2072372
22.6879853,114.2072309
22.6879788,114.2072247
22.6879722,114.2072188
22.6879655,114.2072130
22.6879586,114.2072075
22.6879516,114.2072021
22.6879445,114.2071969
22.6879372,114.2071920
22.6879298,114.2071872
22.6879223,114.2071827
22.6879147,114.2071783
22.6879070,114.2071742
22.6878992,114.2071703
22.6878914,114.2071667
22.6878834,114.2071632
22.6878753,114.2071600
22.6878672,114.2071570
22.6878590,114.2071542
22.6878507,114.2071517
22.6878424,114.2071494
22.6878341,114.2071474
22.6878256,114.2071455
22.6878172,114.2071440
22.6878087,114.2071426
22.6878002,114.2071415
22.6877916,114.2071407
22.6877830,114.2071401
22.6877745,114.2071397
22.6877659,114.2071396
22.6877573,114.2071397
22.6877487,114.2071401
22.6877402,114.2071407
22.6877316,114.2071415
22.6877231,114.2071426
22.6877146,114.2071440
22.6877061,114.2071455
22.6876977,114.2071474
22.6876893,114.2071494
22.6876810,114.2071517
22.6876728,114.2071542
22.6876646,114.2071570
22.6876564,114.2071600
22.6876484,114.2071632
22.6876404,114.2071667
22.6876325,114.2071703
22.6876247,114.2071742
22.6876170,114.2071783
22.6876094,114.2071827
22.6876019,114.2071872
22.6875946,114.2071920
22.6875873,114.2071969
22.6875802,114.2072021
22.6875732,114.2072075
22.6875663,114.2072130
22.6875595,114.2072188
22.6875529,114.2072247
22.6875465,114.2072309
22.6875402,114.2072372
22.6875340,114.2072437
22.6875281,114.2072501
22.6875221,114.2072566
22.6875162,114.2072631
22.6875102,114.2072695
22.6875043,114.2072760
22.6874983,114.2072824
22.6874923,114.2072889
22.6874864,114.2072953
22.6874804,114.2073018
22.6874745,114.2073082
22.6874685,114.2073147
22.6874626,114.2073212
22.6874566,114.2073276
22.6874506,114.2073341
22.6874447,114.2073405
22.6874387,114.2073470
22.6874328,114.2073534
22.6874268,114.2073599
22.6874209,114.2073663
22.6874149,114.2073728
22.6874090,114.2073793
22.6874030,114.2073857
22.6873970,114.2073922
22.6873911,114.2073986
22.6873851,114.2074051
22.6873792,114.2074115
22.6873732,114.2074180
22.6873673,114.2074244
22.6873613,114.2074309
22.6873554,114.2074374
22.6873494,114.2074438
22.6873434,114.2074503
22.6873375,114.2074567
22.6873315,114.2074632
22.6873256,114.2074696
22.6873196,114.2074761
22.6873137,114.2074825
22.6873077,114.2074890
22.6873017,114.2074955
22.6872958,114.2075019
22.6872898,114.2075084
22.6872839,114.2075148
22.6872779,114.2075213
22.6872720,114.2075277
22.6872660,114.2075342
22.6872601,114.2075406
22.6872541,114.2075471
22.6872481,114.2075536
22.6872422,114.2075600
22.6872362,114.2075665
22.6872303,114.2075729
22.6872243,114.2075794
22.6872184,114.2075858
22.6872124,114.2075923
22.6872064,114.2075987
22.6872005,114.2076052
22.6871945,114.2076117
22.6871886,114.2076181
22.6871826,114.2076246
22.6871767,114.2076310
22.6871707,114.2076375
22.6871648,114.2076439
22.6871588,114.2076504
22.6871528,114.2076568
22.6871469,114.2076633
22.6871409,114.2076698
22.6871350,114.2076762
22.6871290,114.2076827
22.6871231,114.2076891
22.6871171,114.2076956
22.6871112,114.2077020
22.6871052,114.2077085
22.6870992,114.2077149
22.6870933,114.2077214
22.6870873,114.2077279
22.6870814,114.2077343
22.6870754,114.2077408
22.6870695,114.2077472
22.6870635,114.2077537
22.6870575,114.2077601
22.6870516,114.2077666
22.6870456,114.2077730
22.6870397,114.2077795
22.6870337,114.2077860
22.6870278,114.2077924
22.6870218,114.2077989
22.6870159,114.2078053
22.6870099,114.2078118
22.6870039,114.2078182
22.6869980,114.2078247
22.6869920,114.2078314
22.6869862,114.2078382
22.6869805,114.2078452
22.6869750,114.2078523
22.6869697,114.2078596
22.6869646,114.2078671
22.6869596,114.2078747
22.6869548,114.2078824
22.6869503,114.2078903
22.6869459,114.2078983
22.6869417,114.2079064
22.6869377,114.2079146
22.6869339,114.2079230
22.6869303,114.2079314
22.6869269,114.2079400
22.6869237,114.2079486
22.6869208,114.2079574
22.6869180,114.2079662
22.6869155,114.2079751
22.6869131,114.2079840
22.6869110,114.2079930
22.6869091,114.2080021
22.6869074,114.2080112
22.6869060,114.2080204
22.6869048,114.2080296
22.6869037,114.2080388
22.6869030,114.2080481
22.6869024,114.2080574
22.6869021,114.2080667
22.6869020,114.2080760
22.6869021,114.2080853
22.6869024,114.2080946
22.6869030,114.2081039
22.6869037,114.2081131
22.6869048,114.2081224
22.6869060,114.2081316
22.6869074,114.2081407
22.6869091,114.2081499
22.6869110,114.2081589
22.6869131,114.2081680
22.6869155,114.2081769
22.6869180,114.2081858
22.6869208,114.2081946
22.6869237,114.2082033
22.6869269,114.2082120
22.6869303,114.2082205
22.6869339,114.2082290
22.6869377,114.2082373
22.6869417,114.2082456
22.6869459,114.2082537
22.6869503,114.2082617
22.6869548,114.2082695
22.6869596,114.2082773
22.6869646,114.2082849
22.6869697,114.2082923
22.6869750,114.2082996
22.6869805,114.2083068
22.6869862,114.2083138
22.6869920,114.2083206
22.6869980,114.2083273
22.6870041,114.2083338
22.6870104,114.2083401
22.6870169,114.2083462
22.6870235,114.2083522
22.6870302,114.2083579
22.6870371,114.2083635
22.6870441,114.2083689
22.6870513,114.2083740
22.6870585,114.2083790
22.6870659,114.2083838
22.6870734,114.2083883
22.6870810,114.2083926
22.6870887,114.2083967
22.6870965,114.2084006
22.6871044,114.2084043
22.6871123,114.2084078
22.6871204,114.2084110
22.6871285,114.2084140
22.6871367,114.2084167
22.6871450,114.2084193
22.6871533,114.2084215
22.6871617,114.2084236
22.6871701,114.2084254
22.6871785,114.2084270
22.6871870,114.2084283
22.6871956,114.2084294
22.6872041,114.2084303
22.6872127,114.2084309
22.6872213,114.2084312
22.6872298,114.2084314
22.6872384,114.2084312
22.6872470,114.2084309
22.6872556,114.2084303
22.6872641,114.2084294
22.6872726,114.2084283
22.6872811,114.2084270
22.6872896,114.2084254
22.6872980,114.2084236
22.6873064,114.2084215
22.6873147,114.2084193
22.6873230,114.2084167
22.6873312,114.2084140
22.6873393,114.2084110
22.6873473,114.2084078
22.6873553,114.2084043
22.6873632,114.2084006
22.6873710,114.2083967
22.6873787,114.2083926
22.6873863,114.2083883
22.6873938,114.2083838
22.6874012,114.2083790
22.6874084,114.2083740
22.6874155,114.2083689
22.6874226,114.2083635
22.6874294,114.2083579
22.6874362,114.2083522
22.6874428,114.2083462
22.6874492,114.2083401
22.6874555,114.2083338
22.6874617,114.2083273
